amount,txn_hour,user_age,device_change,is_foreign,account_age_days,prev_txn_24h,avg_amount_30d,location_distance_km,label,merchant_cat_entertainment,merchant_cat_food,merchant_cat_grocery,merchant_cat_others,merchant_cat_travel,merchant_cat_utilities,txn_type_merchant,txn_type_p2p,txn_type_recharge
80.0,17,40,0,0,3421,1,924.0,3.51,0,0,0,0,0,0,1,0,1,0
1137.0,7,20,0,0,4729,2,273.0,5.59,0,0,0,0,1,0,0,1,0,0
1167.0,19,62,0,0,4631,0,667.0,3.22,0,0,1,0,0,0,0,0,1,0
1522.0,15,19,0,0,3784,2,579.0,0.68,0,0,0,0,0,0,0,1,0,0
1942.0,20,20,0,1,526,0,574.0,0.72,0,0,0,0,1,0,0,0,1,0
5585.0,10,37,0,0,2519,0,66.0,4.43,0,0,0,0,0,0,0,1,0,0
1089.0,19,65,0,0,4059,1,173.0,0.78,0,0,0,0,1,0,0,0,0,1
585.0,20,61,1,0,4853,0,594.0,1.81,0,0,0,0,0,0,1,0,0,0
2378.0,20,26,0,0,291,1,1280.0,2.91,0,0,0,0,1,0,0,0,0,0
474.0,20,65,0,0,3704,1,161.0,4.5,0,0,0,1,0,0,0,1,0,0
867.0,18,21,0,0,3606,2,144.0,1.54,0,0,0,0,0,0,0,0,0,0
123.0,22,42,0,0,1711,1,1141.0,2.6,0,0,1,0,0,0,0,0,0,0
39.0,18,69,0,0,3168,2,938.0,2.29,0,0,1,0,0,0,0,0,1,0
4931.0,17,67,0,0,493,1,531.0,0.51,0,0,0,1,0,0,0,0,1,0
2712.0,18,18,0,0,1439,1,41.0,8.14,0,0,0,0,1,0,0,0,0,0
1786.0,10,56,0,0,3753,0,512.0,6.78,0,0,0,0,1,0,0,0,1,0
789.0,2,69,0,0,868,1,1441.0,7.67,0,0,0,0,0,0,1,0,1,0
285.0,7,29,0,0,3816,1,9.0,0.8,0,0,0,1,0,0,0,0,1,0
255.0,19,57,0,0,4558,2,87.0,3.64,0,0,0,0,0,1,0,0,0,0
432.0,18,57,0,0,496,0,1326.0,2.0,0,0,0,0,0,1,0,0,1,0
1195.0,9,41,0,0,26,4,596.0,2.14,0,0,1,0,0,0,0,1,0,0
1881.0,15,26,0,0,766,3,868.0,0.34,0,0,0,0,1,0,0,0,1,0
1619.0,4,63,0,0,3027,1,1093.0,14.58,0,0,0,1,0,0,0,0,1,0
493.0,19,37,0,0,3450,1,286.0,14.04,0,0,0,1,0,0,0,0,1,0
4647.0,8,22,0,0,3431,2,283.0,2.62,0,0,0,0,0,0,0,1,0,0
2009.0,7,37,0,0,2444,2,245.0,9.64,0,1,0,0,0,0,0,0,1,0
1212.0,10,38,0,0,3951,0,146.0,2.0,0,0,0,0,0,0,1,0,0,0
1419.0,15,19,0,0,1903,0,291.0,4.1,0,0,0,1,0,0,0,1,0,0
816.0,6,38,0,0,4946,2,2443.0,6.82,0,0,0,1,0,0,0,0,1,0
427.0,14,59,0,0,3330,3,72.0,3.7,0,0,0,0,0,0,0,1,0,0
660.0,23,41,0,0,334,0,220.0,0.89,0,0,0,1,0,0,0,0,0,0
2127.0,20,26,0,0,1428,1,306.0,2.38,0,0,1,0,0,0,0,0,0,0
22.0,19,56,0,0,1466,3,134.0,7.13,0,0,0,1,0,0,0,1,0,0
185.0,22,47,0,0,2196,2,64.0,7.59,0,0,0,1,0,0,0,1,0,0
71.0,16,35,0,0,3618,0,141.0,2.06,0,0,0,0,1,0,0,0,0,0
62.0,5,61,0,0,572,1,600.0,3.89,0,0,1,0,0,0,0,1,0,0
2901.0,14,60,0,0,802,1,727.0,1.16,0,0,0,0,0,1,0,1,0,0
1824.0,7,27,0,0,1189,4,194.0,1.45,0,0,0,0,0,0,0,1,0,0
964.0,6,62,0,0,195,4,561.0,0.78,0,0,1,0,0,0,0,1,0,0
154.0,1,58,0,0,4579,3,5.0,2.88,0,0,1,0,0,0,0,0,0,0
1015.0,12,65,0,0,127,0,737.0,6.36,0,0,0,1,0,0,0,1,0,0
962.0,22,38,0,0,4321,1,1.0,10.57,0,0,0,1,0,0,0,0,1,0
285.0,5,39,0,0,2835,2,824.0,3.93,0,0,0,0,1,0,0,0,0,0
853.0,4,34,0,0,3295,0,528.0,5.28,0,0,0,0,1,0,0,0,1,0
763.0,19,22,0,0,2612,0,93.0,1.55,0,0,0,0,0,0,0,1,0,0
1435.0,0,23,0,0,4652,2,74.0,1.13,0,0,0,1,0,0,0,0,1,0
1512.0,17,27,0,0,1622,1,6.0,2.52,0,0,0,0,1,0,0,1,0,0
70.0,14,60,0,0,4251,2,642.0,4.09,0,0,0,0,0,0,0,0,1,0
704.0,22,19,0,0,4700,2,1314.0,0.17,0,0,0,0,0,0,1,0,1,0
1475.0,9,24,0,1,3733,5,1553.0,0.48,0,0,0,0,1,0,0,0,1,0
1049.0,2,63,0,0,3028,0,674.0,4.98,0,0,0,0,1,0,0,1,0,0
2912.0,4,21,0,0,2397,1,1745.0,1.11,0,0,1,0,0,0,0,0,1,0
1612.0,23,54,0,0,2453,1,1584.0,3.02,0,0,0,1,0,0,0,0,0,0
267.0,12,36,0,0,810,2,958.0,13.78,0,0,0,1,0,0,0,1,0,0
110.0,7,45,0,0,225,2,361.0,9.92,0,0,0,0,1,0,0,1,0,0
1543.0,21,37,0,0,4400,1,1404.0,0.33,0,0,0,0,1,0,0,0,0,0
40.0,20,47,0,0,3118,2,398.0,0.3,0,0,0,0,0,0,1,0,0,1
1322.0,1,59,0,0,220,2,413.0,0.78,0,1,0,0,0,0,0,1,0,0
4226.0,8,55,0,0,2126,1,907.0,0.62,0,0,0,0,0,1,0,1,0,0
1285.0,16,19,0,0,2026,2,2104.0,1.46,0,0,0,0,0,0,1,0,1,0
737.0,17,20,0,0,3892,1,555.0,2.33,0,0,0,0,1,0,0,0,1,0
1546.0,12,64,0,0,278,1,156.0,0.43,0,0,0,0,0,0,1,1,0,0
919.0,0,59,0,0,529,0,123.0,3.09,0,0,1,0,0,0,0,1,0,0
1183.0,11,66,0,0,481,0,288.0,3.77,0,0,0,1,0,0,0,1,0,0
4257.0,19,56,0,0,3174,1,489.0,5.42,0,0,0,0,0,1,0,0,1,0
732.0,19,42,0,0,2842,2,283.0,2.61,0,0,1,0,0,0,0,1,0,0
4874.0,20,19,0,0,4775,1,996.0,1.75,0,0,0,1,0,0,0,0,0,1
3536.0,4,56,0,1,1983,3,626.0,5.15,0,0,0,0,1,0,0,1,0,0
327.0,7,32,0,0,2777,3,418.0,12.11,0,0,0,0,0,0,1,1,0,0
108.0,14,20,0,0,1715,0,192.0,2.52,0,0,0,0,1,0,0,0,0,0
159.0,2,22,0,0,1182,0,744.0,1.74,0,0,0,1,0,0,0,0,1,0
28.0,5,57,0,0,4649,2,897.0,6.32,0,0,0,0,0,0,1,0,1,0
149.0,12,53,0,0,2098,0,1227.0,10.49,0,0,0,1,0,0,0,0,1,0
1723.0,11,67,0,0,1820,2,3755.0,16.07,0,0,0,0,1,0,0,1,0,0
111.0,18,68,0,0,2804,2,210.0,1.24,0,0,0,0,0,0,0,1,0,0
576.0,17,57,0,0,2114,1,12.0,1.8,0,0,0,0,0,0,1,0,0,0
2795.0,23,55,0,0,2674,1,555.0,11.81,0,1,0,0,0,0,0,0,0,0
35.0,0,54,0,0,2987,0,2062.0,1.57,0,0,1,0,0,0,0,1,0,0
2527.0,6,44,0,0,416,2,229.0,2.12,0,0,0,0,1,0,0,1,0,0
497.0,11,22,1,0,3161,1,1128.0,5.1,0,0,0,0,1,0,0,1,0,0
189.0,9,34,0,0,2570,0,308.0,4.2,0,0,0,1,0,0,0,1,0,0
1790.0,11,55,0,0,3983,1,397.0,10.51,0,0,0,0,0,0,0,0,1,0
1487.0,10,62,0,0,2547,4,2361.0,4.73,0,0,0,1,0,0,0,0,1,0
3149.0,3,58,0,0,2449,1,494.0,3.36,0,0,0,1,0,0,0,0,0,0
1992.0,18,29,0,0,3775,0,1034.0,0.38,0,0,0,0,1,0,0,0,1,0
2440.0,5,59,0,0,2614,0,639.0,18.45,0,0,0,0,1,0,0,0,1,0
497.0,8,48,0,0,1687,3,1155.0,2.74,0,0,0,0,0,0,0,1,0,0
293.0,19,50,0,0,839,1,305.0,4.25,0,0,1,0,0,0,0,0,1,0
2083.0,9,60,0,0,932,3,1676.0,3.49,0,0,1,0,0,0,0,0,0,1
2466.0,4,46,1,0,2310,0,637.0,6.7,0,0,0,0,0,0,0,0,1,0
6986.0,12,55,0,0,4546,1,296.0,5.2,0,0,1,0,0,0,0,0,0,1
798.0,8,20,0,0,4973,4,31.0,2.1,0,0,0,1,0,0,0,1,0,0
698.0,1,55,0,0,2080,1,11.0,3.67,0,0,1,0,0,0,0,0,0,0
2247.0,17,58,1,0,3948,2,349.0,8.74,0,0,0,0,0,0,1,0,1,0
625.0,20,57,0,0,4165,2,194.0,5.02,0,0,0,0,0,1,0,1,0,0
4005.0,0,47,0,0,83,0,43.0,15.46,0,0,0,1,0,0,0,0,0,1
2932.0,23,64,0,0,770,1,644.0,7.01,0,0,0,0,1,0,0,1,0,0
841.0,20,39,0,1,811,0,3593.0,3.32,1,0,0,0,0,0,1,1,0,0
2085.0,11,55,0,0,471,1,439.0,8.23,0,0,0,0,1,0,0,1,0,0
2107.0,9,49,0,0,3624,2,643.0,2.92,0,0,1,0,0,0,0,0,1,0
163.0,1,60,0,0,3246,0,199.0,1.2,0,0,0,0,1,0,0,1,0,0
3493.0,8,27,0,0,2196,1,183.0,4.97,0,0,0,0,1,0,0,0,1,0
1056.0,1,49,0,0,122,1,318.0,2.18,0,0,1,0,0,0,0,0,1,0
2627.0,22,60,1,0,1891,0,1442.0,0.13,0,0,1,0,0,0,0,1,0,0
579.0,23,21,0,0,2555,1,2587.0,1.2,0,0,0,0,1,0,0,0,1,0
3388.0,21,46,0,0,1934,1,1077.0,0.91,0,0,0,0,0,1,0,0,1,0
739.0,13,62,0,0,4785,0,17.0,7.92,0,0,0,0,1,0,0,0,1,0
16.0,10,25,0,0,1411,0,462.0,6.49,0,1,0,0,0,0,0,1,0,0
3537.0,22,37,0,0,4629,1,437.0,4.77,0,0,0,0,0,0,1,0,1,0
144.0,10,64,0,1,317,0,2189.0,13.62,0,0,0,1,0,0,0,0,1,0
577.0,16,24,0,0,4245,0,1095.0,0.98,0,0,0,1,0,0,0,1,0,0
4495.0,3,18,0,0,505,1,1003.0,0.89,0,0,0,0,1,0,0,1,0,0
4512.0,12,42,0,0,2826,0,666.0,11.99,0,0,0,1,0,0,0,0,1,0
1278.0,6,43,0,0,1883,0,830.0,5.2,0,0,0,0,0,0,0,0,1,0
1499.0,15,26,0,0,2543,2,959.0,4.08,0,0,0,0,0,1,0,0,0,0
893.0,0,40,0,0,3509,0,643.0,6.73,0,0,0,0,0,1,0,0,1,0
521.0,12,57,0,0,433,1,1491.0,1.65,0,0,0,1,0,0,0,0,0,0
598.0,0,19,0,0,592,3,30.0,4.52,0,0,0,1,0,0,0,0,1,0
1674.0,10,43,0,0,2745,2,2269.0,2.78,0,0,1,0,0,0,0,1,0,0
2094.0,5,31,0,0,601,0,1188.0,1.83,0,0,0,0,0,0,0,0,0,1
2352.0,19,61,0,0,3480,2,602.0,10.45,0,1,0,0,0,0,0,1,0,0
2338.0,2,48,0,0,3631,1,1575.0,0.88,0,0,0,1,0,0,0,0,1,0
143.0,11,43,0,0,2024,1,1408.0,0.09,0,0,0,0,1,0,0,0,0,1
1023.0,4,66,0,0,3154,0,435.0,2.22,0,0,0,0,1,0,0,0,0,0
89.0,8,36,0,0,2453,0,1465.0,1.11,0,0,0,0,0,0,1,0,1,0
1196.0,11,55,0,0,1148,1,167.0,8.33,0,0,0,1,0,0,0,1,0,0
874.0,9,22,0,0,4360,0,507.0,0.68,0,0,1,0,0,0,0,1,0,0
3280.0,18,23,0,0,659,2,211.0,13.86,0,0,1,0,0,0,0,1,0,0
648.0,4,52,0,0,1115,0,106.0,0.92,0,0,0,1,0,0,0,0,1,0
187.0,4,33,0,0,996,0,1800.0,11.0,0,0,0,0,1,0,0,1,0,0
231.0,8,48,0,0,2964,2,366.0,0.92,0,0,1,0,0,0,0,0,1,0
2150.0,19,35,0,0,361,0,923.0,0.25,0,0,0,0,1,0,0,0,1,0
1444.0,16,31,0,0,3785,2,376.0,3.35,0,0,0,1,0,0,0,1,0,0
160.0,9,42,0,0,2263,0,628.0,2.2,0,0,0,1,0,0,0,0,1,0
132.0,20,32,0,0,1709,1,342.0,4.55,0,0,0,0,1,0,0,0,0,0
1811.0,0,43,0,0,4021,2,1086.0,5.12,0,0,0,0,0,0,1,1,0,0
113.0,21,53,0,0,4274,0,1235.0,13.62,0,0,1,0,0,0,0,0,1,0
2588.0,15,28,0,0,1180,1,450.0,15.26,0,0,1,0,0,0,0,0,1,0
1837.0,14,54,0,0,3642,0,1571.0,3.42,0,0,0,1,0,0,0,1,0,0
127.0,22,58,0,0,1055,0,351.0,1.17,0,0,0,0,0,1,0,0,0,0
133.0,16,54,1,0,4736,1,1150.0,1.42,0,0,0,0,0,0,0,0,1,0
6473.0,19,24,0,0,3899,2,840.0,0.53,0,0,0,0,0,0,1,1,0,0
703.0,12,35,0,0,2276,3,487.0,1.64,0,0,0,0,0,0,1,1,0,0
695.0,0,67,0,0,4212,1,1758.0,12.12,0,0,0,0,1,0,0,0,0,0
2513.0,7,37,0,0,4555,2,679.0,2.27,0,0,1,0,0,0,0,0,1,0
4413.0,4,19,0,0,3596,2,1467.0,4.96,0,0,0,1,0,0,0,0,1,0
6403.0,5,43,0,0,322,1,1057.0,19.88,0,0,0,0,0,0,1,0,1,0
2100.0,22,40,0,0,2920,0,608.0,0.56,0,0,0,0,0,0,0,1,0,0
708.0,19,49,0,0,2473,2,316.0,7.47,0,0,0,1,0,0,0,0,1,0
131.0,13,30,0,0,3938,1,2415.0,6.01,0,0,0,0,0,0,0,1,0,0
2252.0,21,30,1,0,4279,0,47.0,8.55,0,0,1,0,0,0,0,1,0,0
1226.0,22,34,0,0,3909,1,1799.0,0.74,0,0,0,0,0,0,0,0,0,1
828.0,10,42,0,0,4613,1,565.0,3.48,0,0,1,0,0,0,0,0,1,0
3552.0,5,39,0,0,3063,2,1105.0,5.0,0,0,0,0,1,0,0,1,0,0
177.0,10,44,0,0,3724,3,325.0,7.14,0,0,0,0,0,1,0,0,0,0
1018.0,12,34,0,0,4397,0,388.0,6.23,0,0,0,0,0,0,0,1,0,0
17.0,11,43,0,1,2716,1,169.0,4.23,0,0,0,1,0,0,0,1,0,0
949.0,21,55,0,0,2304,2,2469.0,3.17,0,0,0,0,0,0,1,0,1,0
87.0,1,31,0,0,2728,0,35.0,14.21,1,0,0,0,1,0,0,0,1,0
190.0,20,31,0,0,3705,3,391.0,1.0,0,0,0,0,0,0,0,0,1,0
188.0,2,29,0,0,2429,1,326.0,1.14,0,0,0,0,1,0,0,0,1,0
1571.0,22,22,0,0,3380,2,1342.0,0.59,0,0,0,0,0,0,1,0,0,0
2056.0,3,54,0,0,4619,0,557.0,0.6,0,0,1,0,0,0,0,0,0,1
1313.0,16,21,0,0,690,0,148.0,10.34,0,0,0,0,1,0,0,1,0,0
4912.0,21,46,0,0,2171,0,569.0,4.66,0,0,0,0,0,1,0,1,0,0
705.0,5,42,0,0,4575,1,215.0,13.67,0,0,0,0,1,0,0,0,1,0
505.0,6,62,0,0,4093,1,14.0,10.9,0,0,1,0,0,0,0,1,0,0
3044.0,14,21,0,0,4656,0,629.0,1.79,0,0,0,0,0,0,1,1,0,0
380.0,10,67,0,0,4564,2,358.0,5.13,0,0,0,0,0,0,1,0,0,0
4954.0,23,33,0,0,2438,0,218.0,2.39,0,0,0,1,0,0,0,1,0,0
18.0,2,67,0,0,2801,1,151.0,10.44,0,0,0,0,0,0,1,1,0,0
5254.0,5,19,0,0,2304,2,484.0,6.63,0,0,0,1,0,0,0,0,1,0
66.0,1,40,0,0,213,0,1630.0,0.66,0,0,0,1,0,0,0,0,1,0
3327.0,13,21,0,0,4995,0,1135.0,1.46,0,0,1,0,0,0,0,0,1,0
1125.0,8,37,0,0,1321,1,4.0,5.36,0,0,0,0,0,1,0,0,0,0
7435.0,17,34,1,0,2268,2,1051.0,1.41,0,0,0,0,1,0,0,0,1,0
115.0,18,69,0,0,2588,2,60.0,3.82,0,0,1,0,0,0,0,1,0,0
1211.0,11,23,0,0,4519,1,635.0,1.4,0,0,0,0,0,0,1,1,0,0
5225.0,12,35,0,0,1215,1,1211.0,5.74,0,0,0,1,0,0,0,1,0,0
1111.0,11,37,0,0,129,1,483.0,0.39,0,0,0,0,1,0,0,0,0,0
1489.0,11,56,0,0,4257,3,378.0,6.39,0,0,0,0,0,0,1,1,0,0
1785.0,17,62,0,0,1057,2,2244.0,2.05,0,1,0,0,0,0,0,0,1,0
909.0,8,58,0,0,4107,1,24.0,3.02,0,1,0,0,0,0,0,0,0,0
1482.0,16,51,0,0,2555,1,90.0,3.3,0,0,0,1,0,0,0,0,1,0
1317.0,20,57,0,0,3287,1,1634.0,1.08,0,0,1,0,0,0,0,0,1,0
3471.0,15,63,0,0,1778,1,1739.0,14.25,0,0,0,0,1,0,0,1,0,0
70.0,16,41,0,0,3868,0,373.0,0.0,0,0,0,0,0,0,0,0,1,0
495.0,20,35,0,0,1782,0,622.0,2.33,0,0,0,0,0,0,1,0,0,0
4506.0,23,47,0,0,1839,0,144.0,0.69,0,0,0,0,1,0,0,1,0,0
3315.0,7,18,0,0,1425,2,1725.0,2.23,0,0,0,1,0,0,0,0,1,0
912.0,10,40,0,0,4938,1,506.0,0.55,0,0,0,0,1,0,0,0,1,0
1452.0,23,46,0,0,2441,1,664.0,2.38,0,0,0,0,1,0,0,0,1,0
487.0,1,58,1,0,1107,2,101.0,1.08,0,0,0,0,0,1,0,1,0,0
313.0,7,58,0,0,3003,1,763.0,4.03,0,0,0,1,0,0,0,0,1,0
935.0,11,49,0,0,3406,3,952.0,0.06,0,0,0,1,0,0,0,0,1,0
654.0,20,19,0,0,813,2,279.0,3.53,0,0,0,0,0,0,0,1,0,0
1314.0,0,65,0,0,3233,1,1812.0,1.66,0,0,0,0,1,0,0,1,0,0
121.0,22,53,0,0,4203,0,182.0,1.94,0,0,0,0,1,0,0,1,0,0
5497.0,12,62,0,1,3052,0,1821.0,2.19,0,0,0,0,0,0,1,1,0,0
6426.0,21,34,0,0,3878,1,972.0,5.29,0,0,1,0,0,0,0,0,1,0
1797.0,20,60,0,0,2883,1,1422.0,7.09,0,0,0,0,0,0,0,1,0,0
1152.0,16,19,0,0,360,3,961.0,2.0,0,1,0,0,0,0,0,0,0,1
556.0,13,21,0,0,2198,1,447.0,12.95,0,0,0,0,0,1,0,0,1,0
2521.0,13,61,0,0,99,1,322.0,6.86,0,0,0,0,1,0,0,0,1,0
1731.0,15,51,1,0,2704,0,1060.0,2.59,0,0,0,0,0,1,0,0,1,0
266.0,16,18,0,0,3743,0,283.0,0.51,0,0,0,0,1,0,0,0,1,0
3627.0,5,40,0,0,812,2,51.0,4.11,0,0,0,0,0,1,0,0,1,0
2593.0,6,23,0,0,2511,0,227.0,4.76,0,0,0,0,0,0,1,0,1,0
4488.0,0,33,0,0,1921,2,1126.0,0.73,0,0,1,0,0,0,0,1,0,0
1940.0,14,19,0,0,1876,2,1261.0,9.55,0,0,0,0,1,0,0,1,0,0
1426.0,19,63,0,0,4695,1,259.0,2.4,0,0,0,0,0,0,1,1,0,0
813.0,20,69,0,0,1241,3,318.0,0.83,0,0,1,0,0,0,0,0,1,0
4049.0,17,29,0,0,2799,1,638.0,3.68,0,0,0,0,0,0,0,0,0,1
3016.0,12,44,1,0,3071,2,243.0,2.74,0,0,0,1,0,0,0,1,0,0
69.0,23,36,0,0,685,4,745.0,5.14,0,0,1,0,0,0,0,0,0,0
40.0,1,45,0,0,2240,1,265.0,0.95,0,0,0,1,0,0,0,0,1,0
709.0,18,52,0,0,899,1,103.0,0.1,0,0,0,1,0,0,0,1,0,0
2495.0,14,68,0,0,1688,0,135.0,3.24,0,0,1,0,0,0,0,0,1,0
6546.0,11,60,0,0,1832,0,231.0,0.86,0,0,0,1,0,0,0,1,0,0
245.0,14,21,1,0,2482,0,147.0,0.85,0,0,0,0,1,0,0,1,0,0
1353.0,17,66,0,0,4426,1,2930.0,5.66,0,0,1,0,0,0,0,0,1,0
719.0,13,66,0,0,2575,1,859.0,1.5,0,0,0,0,0,0,1,0,0,1
5256.0,5,24,0,0,21,2,158.0,9.16,0,0,0,1,0,0,0,1,0,0
2769.0,11,54,0,0,4412,1,441.0,3.62,0,0,0,1,0,0,0,0,1,0
2733.0,19,68,0,0,3293,0,251.0,4.68,0,0,1,0,0,0,0,0,1,0
949.0,22,42,0,0,618,1,923.0,1.93,0,0,0,0,1,0,0,0,1,0
804.0,5,68,0,0,4841,1,1616.0,1.27,0,1,0,0,0,0,0,0,1,0
479.0,8,58,0,0,1089,1,410.0,0.87,0,0,0,1,0,0,0,1,0,0
87.0,3,34,0,0,149,1,448.0,6.14,0,0,0,0,0,0,1,1,0,0
3001.0,16,58,0,0,4378,1,407.0,5.84,0,0,0,1,0,0,0,1,0,0
2514.0,1,31,0,0,113,2,477.0,3.39,0,0,0,0,1,0,0,0,0,0
12259.0,15,54,0,0,1070,0,29.0,7.6,0,0,0,0,1,0,0,0,1,0
8542.0,23,19,0,0,2494,2,718.0,8.11,0,0,0,0,0,0,1,0,1,0
1216.0,13,41,0,0,1094,1,2430.0,2.92,0,0,0,0,0,0,1,0,0,0
2198.0,7,32,0,0,2230,1,1231.0,5.27,0,0,0,0,1,0,0,0,1,0
4344.0,13,65,0,0,3972,2,1581.0,12.16,0,0,0,0,0,1,0,0,1,0
2842.0,1,68,0,0,981,1,208.0,0.42,0,0,0,0,0,0,1,0,1,0
426.0,15,50,0,0,2358,2,748.0,0.06,0,0,0,0,1,0,0,0,0,0
898.0,3,29,0,0,3281,2,1788.0,3.21,0,0,0,0,0,0,1,1,0,0
207.0,0,36,0,0,4439,1,57.0,2.02,0,0,0,0,0,0,1,1,0,0
4620.0,22,69,0,0,3052,2,1678.0,0.46,0,0,0,0,1,0,0,0,0,0
1398.0,19,64,0,0,4094,0,53.0,0.81,0,0,0,0,0,0,1,1,0,0
389.0,13,22,0,0,2596,0,3263.0,1.49,0,0,0,0,0,1,0,0,0,0
1671.0,7,18,0,0,1972,3,70.0,0.52,0,0,0,1,0,0,0,0,1,0
1444.0,2,60,0,0,4486,1,367.0,1.92,0,0,1,0,0,0,0,0,1,0
665.0,4,26,0,0,2982,2,45.0,0.71,0,0,0,1,0,0,0,0,0,0
181.0,5,56,0,0,4385,0,47.0,4.9,0,0,1,0,0,0,0,0,1,0
1670.0,21,51,0,0,4663,0,1610.0,5.96,0,0,1,0,0,0,0,0,1,0
1102.0,7,46,0,0,2583,0,53.0,7.47,0,0,0,0,1,0,0,0,1,0
2220.0,5,66,0,0,3965,1,1259.0,10.19,0,0,0,0,0,0,1,0,0,0
1101.0,5,65,0,0,4085,4,1899.0,0.02,0,1,0,0,0,0,0,0,1,0
2868.0,3,65,0,0,4861,0,2187.0,0.97,0,0,0,1,0,0,0,0,0,1
1204.0,6,63,0,0,4652,0,1596.0,8.43,0,0,0,0,1,0,0,1,0,0
1235.0,23,19,0,0,1124,1,2484.0,0.15,0,0,0,0,0,0,1,1,0,0
3139.0,18,36,0,0,1052,3,43.0,5.47,0,0,0,0,0,0,1,0,1,0
775.0,6,45,1,0,4672,2,4549.0,1.0,0,0,0,1,0,0,0,1,0,0
216.0,2,52,0,0,816,1,17.0,3.53,0,0,1,0,0,0,0,1,0,0
44.0,7,57,0,0,979,2,146.0,16.39,0,0,0,0,0,0,1,1,0,0
2111.0,0,68,0,0,2859,1,68.0,5.23,0,0,0,0,0,0,1,1,0,0
1453.0,0,65,0,0,683,1,1090.0,2.3,0,0,0,0,1,0,0,0,0,1
1826.0,13,39,0,0,3656,3,73.0,5.84,0,0,0,0,1,0,0,0,1,0
359.0,5,21,0,0,2603,0,277.0,0.03,0,0,0,0,1,0,0,0,0,0
220.0,9,25,0,0,781,1,813.0,15.03,0,0,0,0,0,0,1,0,1,0
22.0,13,18,0,0,4600,2,551.0,2.11,0,0,0,0,1,0,0,1,0,0
648.0,3,53,0,0,1443,0,117.0,19.59,0,0,0,0,1,0,0,0,0,0
1337.0,5,24,0,0,4501,1,590.0,5.64,0,0,0,1,0,0,0,1,0,0
747.0,15,42,0,0,2760,1,333.0,1.69,0,0,1,0,0,0,0,0,0,0
863.0,20,46,0,0,2202,1,705.0,4.78,0,0,0,1,0,0,0,0,0,1
3518.0,0,18,0,0,2262,2,619.0,2.39,0,0,0,0,0,0,0,1,0,0
642.0,5,35,1,0,3634,2,3646.0,5.15,0,0,0,1,0,0,0,1,0,0
1082.0,8,21,0,0,3121,0,1593.0,7.82,0,0,0,0,0,0,0,0,1,0
2296.0,14,37,0,0,2546,0,3.0,3.18,0,0,0,0,0,1,0,0,1,0
758.0,11,63,0,0,4042,0,155.0,1.26,0,0,1,0,0,0,0,0,1,0
1460.0,2,25,0,0,1371,0,1955.0,19.94,0,0,0,1,0,0,0,1,0,0
2975.0,10,44,0,0,2390,0,620.0,2.66,0,1,0,0,0,0,0,1,0,0
4479.0,14,67,0,0,2829,0,1140.0,0.97,0,0,0,0,1,0,0,1,0,0
239.0,2,56,0,0,1463,1,560.0,6.72,0,0,0,0,1,0,0,0,0,0
3917.0,13,52,0,0,554,1,1233.0,5.33,0,0,0,0,0,0,1,0,0,0
1016.0,1,42,0,0,2573,3,114.0,8.48,0,0,1,0,0,0,0,0,1,0
448.0,3,31,0,0,716,2,1071.0,0.01,0,0,0,1,0,0,0,0,0,0
922.0,18,61,0,0,4296,1,1630.0,2.13,0,0,0,1,0,0,0,1,0,0
5870.0,11,64,0,0,3390,1,247.0,1.89,0,0,0,1,0,0,0,0,0,0
1018.0,1,57,0,0,3743,1,368.0,12.87,0,0,1,0,0,0,0,0,0,0
598.0,16,48,0,0,4045,1,714.0,2.15,0,0,0,0,1,0,0,1,0,0
1505.0,2,22,0,0,3164,1,1621.0,3.75,0,0,0,0,0,0,0,1,0,0
412.0,9,34,0,0,3652,5,1907.0,0.02,0,0,0,1,0,0,0,0,0,0
118.0,15,27,0,0,3136,0,612.0,8.26,0,0,0,1,0,0,0,0,1,0
207.0,21,60,0,0,2834,1,859.0,0.61,0,0,0,0,0,1,0,1,0,0
206.0,8,33,0,0,3496,1,1650.0,10.7,0,0,1,0,0,0,0,0,1,0
247.0,10,65,0,0,1338,0,210.0,6.64,0,0,1,0,0,0,0,0,1,0
224.0,20,21,0,0,2422,0,1395.0,4.06,0,0,0,1,0,0,0,1,0,0
1536.0,14,22,0,0,4132,3,243.0,6.91,0,0,1,0,0,0,0,1,0,0
301.0,2,59,0,0,3012,3,696.0,7.87,0,0,0,1,0,0,0,0,1,0
636.0,15,63,0,0,2660,1,2183.0,6.97,0,0,1,0,0,0,0,0,1,0
3406.0,20,58,0,0,1165,3,573.0,5.41,0,0,0,0,0,0,0,0,1,0
964.0,20,67,0,0,2736,0,78.0,10.63,0,1,0,0,0,0,0,0,1,0
1652.0,20,37,0,0,4814,1,1809.0,2.75,0,0,0,0,0,0,1,0,0,1
284.0,11,23,0,0,4714,1,704.0,4.18,0,0,0,0,0,1,0,0,0,1
320.0,22,28,0,0,4719,2,59.0,17.43,0,0,1,0,0,0,0,0,0,0
63.0,4,34,0,0,179,3,8.0,2.33,0,0,1,0,0,0,0,0,1,0
278.0,6,58,0,0,1038,1,242.0,6.95,0,0,0,0,0,0,0,0,0,0
490.0,8,20,1,0,3835,2,103.0,2.49,0,0,1,0,0,0,0,1,0,0
292.0,20,33,0,0,4779,1,792.0,3.18,0,0,1,0,0,0,0,0,0,0
